text,processed_text,category
Why is my beneficiary not being allowed to get payment services?,why is my beneficiary not being allowed to get payment services,beneficiary_not_allowed
"I have tried to submit a transfer a couple of times now, and for some reason, it continues to be unsuccessful. Do you know why this may be?",i have tried to submit a transfer a couple of times now and for some reason it continues to be unsuccessful do you know why this may be,beneficiary_not_allowed
Why can't I transfer to an account?,why can t i transfer to an account,beneficiary_not_allowed
I could not transfer funds to a beneficiary; is there a problem with your software?,i could not transfer funds to a beneficiary is there a problem with your software,beneficiary_not_allowed
Why is my beneficiary not working?,why is my beneficiary not working,beneficiary_not_allowed
Why can't you allow my beneficiary?,why can t you allow my beneficiary,beneficiary_not_allowed
My transfer to another account was not allowed. Why is that?,my transfer to another account was not allowed why is that,beneficiary_not_allowed
Why couldn't I transfer to a beneficiairy?,why couldn t i transfer to a beneficiairy,beneficiary_not_allowed
I couldn't transfer to an account.,i couldn t transfer to an account,beneficiary_not_allowed
My transfer failed to a beneficiary,my transfer failed to a beneficiary,beneficiary_not_allowed
I was unable to transfer to another account.,i was unable to transfer to another account,beneficiary_not_allowed
Why was I denied the option to transfer money to a selected beneficiary?,why was i denied the option to transfer money to a selected beneficiary,beneficiary_not_allowed
I keep getting an error message when I'm trying to transfer funds! Why aren't you accepting that?,i keep getting an error message when i m trying to transfer funds why aren t you accepting that,beneficiary_not_allowed
Why is this not letting me exchange crypto? I need help making this transaction go through.,why is this not letting me exchange crypto i need help making this transaction go through,beneficiary_not_allowed
I could not transfer to a beneficiary,i could not transfer to a beneficiary,beneficiary_not_allowed
Why cant I transfer to my account?,why cant i transfer to my account,beneficiary_not_allowed
Why  am I being told this  transfer will not  go thru,why am i being told this transfer will not go thru,beneficiary_not_allowed
I couldn't transfer money to a beneficiery,i couldn t transfer money to a beneficiery,beneficiary_not_allowed
"While transferring money, its getting error out as my transfer is not possible. Please help me in this as earlier i was able to do it successfully.",while transferring money its getting error out as my transfer is not possible please help me in this as earlier i was able to do it successfully,beneficiary_not_allowed
"Hi,  Is there any problem with app? As i am facing some issues with the exchange of crypto currency. I am extremely interested in buying.",hi is there any problem with app as i am facing some issues with the exchange of crypto currency i am extremely interested in buying,beneficiary_not_allowed
"Hi, I'm trying to by some crypto and the app isn't allowing it. I really want to exchange this, what am I doing wrong?",hi i m trying to by some crypto and the app isn t allowing it i really want to exchange this what am i doing wrong,beneficiary_not_allowed
My account transfer was blocked.,my account transfer was blocked,beneficiary_not_allowed
What is preventing me from adding a specific beneficiary?,what is preventing me from adding a specific beneficiary,beneficiary_not_allowed
"I couldn't transfer money to my bank, why not?",i couldn t transfer money to my bank why not,beneficiary_not_allowed
Why cant I send money to a beneficiary?,why cant i send money to a beneficiary,beneficiary_not_allowed
How can I transfer money to a beneficiary?,how can i transfer money to a beneficiary,beneficiary_not_allowed
It shows that the transfer on my account wasn't allowed.,it shows that the transfer on my account wasn t allowed,beneficiary_not_allowed
Could you please explain why I received a message that my transfer is not possible? I've never had any problems making a transfer in the past.,could you please explain why i received a message that my transfer is not possible i ve never had any problems making a transfer in the past,beneficiary_not_allowed
Hi i received an error message informing me about the transaction failure. I have done the money transfer before and it never failed. Please let me know what is the issue this time.,hi i received an error message informing me about the transaction failure i have done the money transfer before and it never failed please let me know what is the issue this time,beneficiary_not_allowed
Why would I receive an error that my transfer isn't possible when I've done it before?,why would i receive an error that my transfer isn t possible when i ve done it before,beneficiary_not_allowed
My card isn't letting me purchase something and I wanted to know why.,my card isn t letting me purchase something and i wanted to know why,beneficiary_not_allowed
Why isn't my beneficiary allowed?,why isn t my beneficiary allowed,beneficiary_not_allowed
is a transfer to a beneficiary allowed?,is a transfer to a beneficiary allowed,beneficiary_not_allowed
What are then rules on beneficiaries?,what are then rules on beneficiaries,beneficiary_not_allowed
Why can't I buy cryptocurrency on the app?,why can t i buy cryptocurrency on the app,beneficiary_not_allowed
Payment did not process,payment did not process,beneficiary_not_allowed
I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message.  What is the problem?,i ve been trying to make a transfer and it hasn t gone through now i am receiving an error message what is the problem,beneficiary_not_allowed
I am having trouble transferring money to a beneficiery.,i am having trouble transferring money to a beneficiery,beneficiary_not_allowed
"Why won't you take my transfer, I keep getting an error message.",why won t you take my transfer i keep getting an error message,beneficiary_not_allowed
beneficiary transfer problems?,beneficiary transfer problems,beneficiary_not_allowed
Why would my beneficiary not be allowed?,why would my beneficiary not be allowed,beneficiary_not_allowed
"I was transferring some money to a friend, which I thought would be free, but I see there is a charge.  What's up with that?",i was transferring some money to a friend which i thought would be free but i see there is a charge what s up with that,transfer_fee_charged
"There is a fee for a transfer, please explain that to me.",there is a fee for a transfer please explain that to me,transfer_fee_charged
I didn't know there was a charge for tranferring. What is the charge?,i didn t know there was a charge for tranferring what is the charge,transfer_fee_charged
"I transferred money, why was charged for an extra fee?",i transferred money why was charged for an extra fee,transfer_fee_charged
When I made a transfer I was charged extra.,when i made a transfer i was charged extra,transfer_fee_charged
Is there a fee that comes with transfers?,is there a fee that comes with transfers,transfer_fee_charged
I shouldn't be charged any fee for transferring .,i shouldn t be charged any fee for transferring,transfer_fee_charged
I've been using my account while abroad for a while but only recently I've been charged a fee. Why am I only being charged a fee now.,i ve been using my account while abroad for a while but only recently i ve been charged a fee why am i only being charged a fee now,transfer_fee_charged
why am I being charged a fee for transferring money ?,why am i being charged a fee for transferring money,transfer_fee_charged
I transferred money from one account to another account and I charged a fee for it. Why is that?,i transferred money from one account to another account and i charged a fee for it why is that,transfer_fee_charged
Why was I charged extra when transferring?,why was i charged extra when transferring,transfer_fee_charged
During the last month I used this account to make payments for my place abroad. I noticed the fees have increased and I wonder why. Shouldn't frequent users have less fees as incentive to keep using instead of increasing them out of nowhere?,during the last month i used this account to make payments for my place abroad i noticed the fees have increased and i wonder why shouldn t frequent users have less fees as incentive to keep using instead of increasing them out of nowhere,transfer_fee_charged
Why did it cost money to transfer funds?,why did it cost money to transfer funds,transfer_fee_charged
What kind of fees will I pay when I transfer?,what kind of fees will i pay when i transfer,transfer_fee_charged
My transaction went through but I was charged a fee. Why?,my transaction went through but i was charged a fee why,transfer_fee_charged
"A transfer I sent was received in less than the full amount I originally sent, and now I have to send additional funds to cover the full amount. What happened?",a transfer i sent was received in less than the full amount i originally sent and now i have to send additional funds to cover the full amount what happened,transfer_fee_charged
Should I be seeing a fee applied for my money transfer?,should i be seeing a fee applied for my money transfer,transfer_fee_charged
Can you please tell me why I was charged an extra fee on my transfer?,can you please tell me why i was charged an extra fee on my transfer,transfer_fee_charged
"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?",i made a transfer and the receiver said an amount was received but not exactly the same as the right amount i now have to transfer more to get the remainder to the receiver can you alert me about this what s been happening,transfer_fee_charged
"I made a transfer and the receiver said an amount was received, but less than the right amount. I now have to transfer more to get the remainder to the receiver. Can you tell me about this. What's been going on?",i made a transfer and the receiver said an amount was received but less than the right amount i now have to transfer more to get the remainder to the receiver can you tell me about this what s been going on,transfer_fee_charged
Why is my transfer more expensive than I thought?,why is my transfer more expensive than i thought,transfer_fee_charged
Why am I being charged to transfer funds?,why am i being charged to transfer funds,transfer_fee_charged
I noticed additional charges when transferring?,i noticed additional charges when transferring,transfer_fee_charged
Why is there a charge for my transfer?,why is there a charge for my transfer,transfer_fee_charged
I got charged a fee for transferring money.,i got charged a fee for transferring money,transfer_fee_charged
"I see a transfer fee, but to my understand, that should have been free, what happened?",i see a transfer fee but to my understand that should have been free what happened,transfer_fee_charged
Why was I charged for transferring money?,why was i charged for transferring money,transfer_fee_charged
I found a transfer fee - is that correct?,i found a transfer fee is that correct,transfer_fee_charged
I did a transfer.  What is the extra fee?,i did a transfer what is the extra fee,transfer_fee_charged
I got an unexpected charge on my transfers. How can I correct this?,i got an unexpected charge on my transfers how can i correct this,transfer_fee_charged
Why am I seeing a transfer fee on my bank statement?,why am i seeing a transfer fee on my bank statement,transfer_fee_charged
"I transferred money, but I think I've been charged a fee for it?",i transferred money but i think i ve been charged a fee for it,transfer_fee_charged
Please explain the fee on a transfer I made.,please explain the fee on a transfer i made,transfer_fee_charged
Why was I charged an extra fee when doing a transfer?,why was i charged an extra fee when doing a transfer,transfer_fee_charged
"I was charged a fee for the transfer, but can you tell me why?",i was charged a fee for the transfer but can you tell me why,transfer_fee_charged
"So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?",so i ve been using my account frequently to manage payments for my vacation house in a different country and now i m getting hit with ridiculously high fees what s with that ought not i be rewarded as a frequent user,transfer_fee_charged
I bought something online and it says there was a fee to transfer money. Isn't that free?,i bought something online and it says there was a fee to transfer money isn t that free,transfer_fee_charged
There's something wrong on my bill. A transfer fee should never have been added.,there s something wrong on my bill a transfer fee should never have been added,transfer_fee_charged
I did a transfer and was charged a fee that I shouldn't have been!,i did a transfer and was charged a fee that i shouldn t have been,transfer_fee_charged
Why are you charging me a transfer fee?,why are you charging me a transfer fee,transfer_fee_charged
Why was a fee changed for my transfer?,why was a fee changed for my transfer,transfer_fee_charged
"I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done",i made a transfer and the receiver did not get the right amount its lesser than what it should be now i have to transfer more money to make up for the missing amount can you please help me about this what should be done,transfer_fee_charged
Does transferring money have a fee?,does transferring money have a fee,transfer_fee_charged
"Why did the person I transferred money to not receive the correct amount? What should I do to get them the right amount, do I have to transfer more money to them?",why did the person i transferred money to not receive the correct amount what should i do to get them the right amount do i have to transfer more money to them,transfer_fee_charged
Why is there a fee for my transfer?,why is there a fee for my transfer,transfer_fee_charged
why is there a fee for the transfer I made?,why is there a fee for the transfer i made,transfer_fee_charged
Why has transferring money resulted in a charge?,why has transferring money resulted in a charge,transfer_fee_charged
Where did my extra fee for the transfer come from?,where did my extra fee for the transfer come from,transfer_fee_charged
How much do I have to pay if I want to transfer money?,how much do i have to pay if i want to transfer money,transfer_fee_charged
I thought transfers were free. Why was I charged to transfer?,i thought transfers were free why was i charged to transfer,transfer_fee_charged
I made a transfer and was charged extra. Why?,i made a transfer and was charged extra why,transfer_fee_charged
"I thought I can make transfers for free, this is not fair. I bought something online from abroad and there was some weird additional fee that I've never seen before?",i thought i can make transfers for free this is not fair i bought something online from abroad and there was some weird additional fee that i ve never seen before,transfer_fee_charged
"I transferred some money recently and saw a fee on my account, what's that for?",i transferred some money recently and saw a fee on my account what s that for,transfer_fee_charged
Is it normal to see a fee for transferring money?,is it normal to see a fee for transferring money,transfer_fee_charged
Transfers are supposed to be free.  I just got a fee tacked on  to something I bought abroad.  Not cool.  Figure out how to remove it.,transfers are supposed to be free i just got a fee tacked on to something i bought abroad not cool figure out how to remove it,transfer_fee_charged
Why am I being charged for transfers? Are they not free?,why am i being charged for transfers are they not free,transfer_fee_charged
Why was I charged this extra fee while doing a transfer?,why was i charged this extra fee while doing a transfer,transfer_fee_charged
why was i chargged,why was i chargged,transfer_fee_charged
Is there a money transfer fee?,is there a money transfer fee,transfer_fee_charged
I was under the impression that transfers were going to be free and here I was charged for something I bought overseas!  I don't think this fee is right,i was under the impression that transfers were going to be free and here i was charged for something i bought overseas i don t think this fee is right,transfer_fee_charged
"I thought transfers were free, why was I charged?",i thought transfers were free why was i charged,transfer_fee_charged
Why were there additional charges when I transferred funds?,why were there additional charges when i transferred funds,transfer_fee_charged
Are money transfers free?,are money transfers free,transfer_fee_charged
My transfer seems to be too expensive.,my transfer seems to be too expensive,transfer_fee_charged
who charged my card,who charged my card,transfer_fee_charged
A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?,a receiver let me know that they didn t receive the full transfer i completed and that it was actually a bit less than what i sent at this point i have to make another transfer to make up for the amount missing can you please follow up with what s going on here,transfer_fee_charged
Could you inform me as to why I have been charged a higher fee for doing banking abroad.,could you inform me as to why i have been charged a higher fee for doing banking abroad,transfer_fee_charged
Someone that I had to send money to told me that they didn't receive the full amount I sent them - can you look into this?,someone that i had to send money to told me that they didn t receive the full amount i sent them can you look into this,transfer_fee_charged
"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?",i transferred to a receiver outside the eu and they received a lesser amount than what i sent unfortunately now i must send an additional transfer to the receiver so that they can receive the full amount i initially sent i m not sure why they received a lesser amount than what i initially sen but can you please look into this and let me know what happened,transfer_fee_charged
Extra charge during transfer,extra charge during transfer,transfer_fee_charged
I use my card internationally to manage payments and I just noticed that you are adding additional fees.  Why?  I am a good customer and this has me thinking about leaving.,i use my card internationally to manage payments and i just noticed that you are adding additional fees why i am a good customer and this has me thinking about leaving,transfer_fee_charged
"I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?",i made a transfer and the receiver said they haven t actually received the right amount but it s a bit less now i have to transfer more money to make up for the missing bit can you please alert me about this what has been going on,transfer_fee_charged
I was informed that transfers were free. I noticed I have a fee but why?,i was informed that transfers were free i noticed i have a fee but why,transfer_fee_charged
Will I be charged for transfers?,will i be charged for transfers,transfer_fee_charged
what is this fee for transfering,what is this fee for transfering,transfer_fee_charged
This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.,this isn t fair i thought transfers could be made for free i just made a purchase online from abroad and now see some strange fee that i ve never seen before,transfer_fee_charged
I had an unexpected fee,i had an unexpected fee,transfer_fee_charged
I was charged a fee for a transfer.,i was charged a fee for a transfer,transfer_fee_charged
I thought you guys offered free transfers. Why was I charged?,i thought you guys offered free transfers why was i charged,transfer_fee_charged
Why would I be charged an extra fee while doing a transfer?,why would i be charged an extra fee while doing a transfer,transfer_fee_charged
"I do not like this, I made a simple transfer but I have an additional charge for doing so.",i do not like this i made a simple transfer but i have an additional charge for doing so,transfer_fee_charged
What is the reason for the fee charge on my transfer?,what is the reason for the fee charge on my transfer,transfer_fee_charged
I tried to transfer money to a receiver and they didn't get the right amount. What is going on and who do I contact to help me?,i tried to transfer money to a receiver and they didn t get the right amount what is going on and who do i contact to help me,transfer_fee_charged
There is a fee from a transfer that is not supposed to be here!,there is a fee from a transfer that is not supposed to be here,transfer_fee_charged
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,i was under the impression i can make transfers for free i made an online purchase for something that was obroad and there s some additional strange fee i ve never seen this before and this isn t fair,transfer_fee_charged
why was a extra fee added to my account for transfer ?,why was a extra fee added to my account for transfer,transfer_fee_charged
Why did you charge me a fee when I made a transfer?,why did you charge me a fee when i made a transfer,transfer_fee_charged
Why have I been charged a fee for transferring money?,why have i been charged a fee for transferring money,transfer_fee_charged
Are transfers not free? I didn't know I would be charged for transfers.,are transfers not free i didn t know i would be charged for transfers,transfer_fee_charged
Why was I charged a fee for transferring money,why was i charged a fee for transferring money,transfer_fee_charged
Am I charged a fee to transfer funds?,am i charged a fee to transfer funds,transfer_fee_charged
Can you please explain why I was charged an extra fee for my transfer?,can you please explain why i was charged an extra fee for my transfer,transfer_fee_charged
Someone made a mistake on my money transfer because I was charged extra fees.,someone made a mistake on my money transfer because i was charged extra fees,transfer_fee_charged
"I've use my accounts all the time to manage my payments for my place abroad that I just got. I now see that I suddenly have new fees.I'm a frequent customer, so why are you charging me new fees instead of rewarding me?",i ve use my accounts all the time to manage my payments for my place abroad that i just got i now see that i suddenly have new fees i m a frequent customer so why are you charging me new fees instead of rewarding me,transfer_fee_charged
I did a transfer and I was charged a fee that shouldn't be there!,i did a transfer and i was charged a fee that shouldn t be there,transfer_fee_charged
Why was I charged a random fee for a transfer I made?,why was i charged a random fee for a transfer i made,transfer_fee_charged
Why am I seeing a fee for transferring money?,why am i seeing a fee for transferring money,transfer_fee_charged
"I've used my account frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee?",i ve used my account frequently over the last month to manage my payments from abroad for my new place i noticed that my fees have suddenly increased as a frequent customer shouldn t i be rewarded rather than suddenly being subject to a new fee,transfer_fee_charged
I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,i used this account a lot during the last month to manage my payments for my new place abroad seems that suddenly fees have increased shouldn t you instead reward your frequent customers instead of putting an additional fee suddenly,transfer_fee_charged
I thought that transfers are free. Why was I charged an extra fee?,i thought that transfers are free why was i charged an extra fee,transfer_fee_charged
I am confused about your fee structure and was disappointed to see a fee for my transfer.,i am confused about your fee structure and was disappointed to see a fee for my transfer,transfer_fee_charged
I thought transfers were free of charge.  I bought something abroad and got charged a ridiculous fee. How do I get this problem fixed.,i thought transfers were free of charge i bought something abroad and got charged a ridiculous fee how do i get this problem fixed,transfer_fee_charged
Why was there an extra charge when I transferred money?,why was there an extra charge when i transferred money,transfer_fee_charged
Why is there a fee on my money transfer?,why is there a fee on my money transfer,transfer_fee_charged
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done",i made a transfer and according to the receiver they haven t received the right amount its lesser than it should be now i have to transfer more money to make up for the missing amount can you please help me about this what should be done,transfer_fee_charged
What is this fee for transferring money?,what is this fee for transferring money,transfer_fee_charged
I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,i have used this account overseas recently has there been an increase in fees that i am unaware of,transfer_fee_charged
why was i charged a fee to transfer,why was i charged a fee to transfer,transfer_fee_charged
I need to know how much it costs to transfer funds.,i need to know how much it costs to transfer funds,transfer_fee_charged
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,i made a transfer and the person i transferred the money to didn t receive the right amount why did this happen and how do i get the rest of the money to them,transfer_fee_charged
Why did I get charged a fee for transferring money?,why did i get charged a fee for transferring money,transfer_fee_charged
Why did I get charged for a transfer?,why did i get charged for a transfer,transfer_fee_charged
"I have used my account abroad for a while without any fees, why am I being charged additional fees all of a sudden?",i have used my account abroad for a while without any fees why am i being charged additional fees all of a sudden,transfer_fee_charged
Can you elaborate on why I have an extra charge just for transferring?,can you elaborate on why i have an extra charge just for transferring,transfer_fee_charged
Why was I charged a fee to transfer money?,why was i charged a fee to transfer money,transfer_fee_charged
Is it free to transfer money or is there a fee?,is it free to transfer money or is there a fee,transfer_fee_charged
"I was charged a fee when I transferred my funds, why?",i was charged a fee when i transferred my funds why,transfer_fee_charged
"I've use this account all the time, including over this past month, to pay for things from my new place abroad. I'm a really good customer, so why do I suddenly have new fees? I should be rewarded instead of charged more fees.",i ve use this account all the time including over this past month to pay for things from my new place abroad i m a really good customer so why do i suddenly have new fees i should be rewarded instead of charged more fees,transfer_fee_charged
"So, I see a strange fee that I've never seen before after making an online purchase from abroad. I was under the impression transfers could be made for free. I don't think this seems fair.",so i see a strange fee that i ve never seen before after making an online purchase from abroad i was under the impression transfers could be made for free i don t think this seems fair,transfer_fee_charged
Is there a fee for transferring money,is there a fee for transferring money,transfer_fee_charged
Why was money taken for a transfer?,why was money taken for a transfer,transfer_fee_charged
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done ?",i made a transfer and according to the receiver they haven t received the right amount its lesser than it should be now i have to transfer more money to make up for the missing amount can you please help me about this what should be done,transfer_fee_charged
I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?,i don t appreciate the extra fees being siphoned from my account i was helping some friends move to japan and we were buying home decorations at the local stores the receipts differed greatly from what showed up in my bank account and my statement when can i expect the extra fees to be back in my account,transfer_fee_charged
Why is there an extra fee on a transfer?,why is there an extra fee on a transfer,transfer_fee_charged
"Hi,  I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",hi i have transferred money but beneficiary s account is credited with less amount now i have transfer the difference of the amount i think there is some issue could you please look into this,transfer_fee_charged
A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?,a receiver made me aware that they did not receive the full transfer that i made the amount was showing to be a bit less i now have to make a second transfer just to make up the difference can you reach out and let me know what s going on,transfer_fee_charged
Can you explain the transfer fee that I was charged?,can you explain the transfer fee that i was charged,transfer_fee_charged
Why am I being charged for transferring money?,why am i being charged for transferring money,transfer_fee_charged
"After reviewing my charges, I see I was charged a fee for a transfer I did, why?",after reviewing my charges i see i was charged a fee for a transfer i did why,transfer_fee_charged
Why do I see a fee when I do a transfer?,why do i see a fee when i do a transfer,transfer_fee_charged
How come I can see an extra charge for my transfer?,how come i can see an extra charge for my transfer,transfer_fee_charged
I don't think I was supposed to be charged so much.,i don t think i was supposed to be charged so much,transfer_fee_charged
I have a service fee that I've never seen before. It showed up after I bought something from an international seller online.,i have a service fee that i ve never seen before it showed up after i bought something from an international seller online,transfer_fee_charged
When I was transferring money I was charged extra why?,when i was transferring money i was charged extra why,transfer_fee_charged
"I was charged a transfer fee, why is that?",i was charged a transfer fee why is that,transfer_fee_charged
I have a fee listed for a transfer.,i have a fee listed for a transfer,transfer_fee_charged
I noticed that there was an extra charge fee on my account. Could You explain to me why?,i noticed that there was an extra charge fee on my account could you explain to me why,transfer_fee_charged
Hey there's a fee for a transfer on my account.  Why?!,hey there s a fee for a transfer on my account why,transfer_fee_charged
Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,does it cost anything to buy something from another country like is there going to be hidden transfer fees or currency conversion fees,transfer_fee_charged
Why do I have an unexpected fee on my bill?,why do i have an unexpected fee on my bill,transfer_fee_charged
I just transferred some money. Why was I charged a fee?,i just transferred some money why was i charged a fee,transfer_fee_charged
Why is there a fee for doing a transfer?,why is there a fee for doing a transfer,transfer_fee_charged
Why are there additional fees for transfers?,why are there additional fees for transfers,transfer_fee_charged
"After a transfer, I see an extra fee.  Why?",after a transfer i see an extra fee why,transfer_fee_charged
Hey I thought transfers were free.  Why are you charging me?,hey i thought transfers were free why are you charging me,transfer_fee_charged
"I transferred money to a receiver within the EU and they received a lesser amount than expected.  Now I will have to send additional money to the receiver in order to make up the difference.  I'm not sure what went wrong, can you please advise?",i transferred money to a receiver within the eu and they received a lesser amount than expected now i will have to send additional money to the receiver in order to make up the difference i m not sure what went wrong can you please advise,transfer_fee_charged
I made a transfer and was charged an extra fee!,i made a transfer and was charged an extra fee,transfer_fee_charged
What is this extra fee while I was doing a transfer?,what is this extra fee while i was doing a transfer,transfer_fee_charged
Next time maybe let people know that buying things from another country costs extra. I used my card to purchase an item from another country and I was charged for the item and also an extra fee it looks like. I wasnt aware of this and I think I should get a refund.,next time maybe let people know that buying things from another country costs extra i used my card to purchase an item from another country and i was charged for the item and also an extra fee it looks like i wasnt aware of this and i think i should get a refund,transfer_fee_charged
"Hi! I'm a university student studying abroad and I noticed that when I was trying to cross-reference my budget for this month that there were extra fees I was not expecting. Why is that? I've had this account for years and I haven't had any trouble so far, it might not even be on your all's end since I'm still new to international travel and finance, but I wanted to double check in case a mistake was made!",hi i m a university student studying abroad and i noticed that when i was trying to cross reference my budget for this month that there were extra fees i was not expecting why is that i ve had this account for years and i haven t had any trouble so far it might not even be on your all s end since i m still new to international travel and finance but i wanted to double check in case a mistake was made,transfer_fee_charged
Will I get extra charges?,will i get extra charges,transfer_fee_charged
"I noticed a fee, while banking abroad, that seems different than any I have been charged before. What does this fee mean?",i noticed a fee while banking abroad that seems different than any i have been charged before what does this fee mean,transfer_fee_charged
I think I have an extra transfer charge.,i think i have an extra transfer charge,transfer_fee_charged
"I usually don't get charged for transfers, why was I this month?",i usually don t get charged for transfers why was i this month,transfer_fee_charged
Why was my transfer charged a fee?,why was my transfer charged a fee,transfer_fee_charged
I should not have been charged a fee for my transfer.,i should not have been charged a fee for my transfer,transfer_fee_charged
I did a transfer and was charged a fee that should not have been charged!,i did a transfer and was charged a fee that should not have been charged,transfer_fee_charged
I was charged a fee for a transfer. Where did it come from?,i was charged a fee for a transfer where did it come from,transfer_fee_charged
Why did I get charged a fee for my transfer?,why did i get charged a fee for my transfer,transfer_fee_charged
How come a fee was charged when I tranferred money,how come a fee was charged when i tranferred money,transfer_fee_charged
Why was a fee charged to me for transferring money?,why was a fee charged to me for transferring money,transfer_fee_charged
Why do I get a fee every time I transfer?,why do i get a fee every time i transfer,transfer_fee_charged
I was charge a fee that I wasn't told about,i was charge a fee that i wasn t told about,transfer_fee_charged
I noticed a charge for a transfer.  Why is this?  Is it because I did an international transfer?,i noticed a charge for a transfer why is this is it because i did an international transfer,transfer_fee_charged
Is it right that I've been charged for transferring money?,is it right that i ve been charged for transferring money,transfer_fee_charged
This transfer incurred a fee that I don't think is right.,this transfer incurred a fee that i don t think is right,transfer_fee_charged
"I just recently got a new beach condo in Bora Bora, and to furnish it I used this account a lot from overseas. It's upsetting, being a long-time customer of yours, that I saw extra fees on my account from my currency transfer. Is this what I should expect from you in the future?",i just recently got a new beach condo in bora bora and to furnish it i used this account a lot from overseas it s upsetting being a long time customer of yours that i saw extra fees on my account from my currency transfer is this what i should expect from you in the future,transfer_fee_charged
Why was I charged a fee when making this transfer when I shouldn't have been?,why was i charged a fee when making this transfer when i shouldn t have been,transfer_fee_charged
"I just moved overseas and I noticed that you are charging me more fees.  I am a loyal customer, is this how you expect to keep customers?",i just moved overseas and i noticed that you are charging me more fees i am a loyal customer is this how you expect to keep customers,transfer_fee_charged
Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?,im not sure why im being charged an extra fee just for purchasing an item from another country i paid for the item and the shipping why am i getting charged extra,transfer_fee_charged
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,i make payments for my place abroad using this account and since i use it so frequently i was wondering why did the fees increase suddenly rather than decreasing i would think customers like me should receive incentives for using your service,transfer_fee_charged
Why was there a transfer fee on my account?,why was there a transfer fee on my account,transfer_fee_charged
Can my salary be received here?,can my salary be received here,receiving_money
How can my boss pay me directly to the card?,how can my boss pay me directly to the card,receiving_money
Salary in GBP has been received. Does it need to be configured into another place?,salary in gbp has been received does it need to be configured into another place,receiving_money
I am paid by my employer in GBP; do I need to do anything in the app to indicate this?,i am paid by my employer in gbp do i need to do anything in the app to indicate this,receiving_money
How can my friend give me money?,how can my friend give me money,receiving_money
I would like to know how my friend would be able to send me money,i would like to know how my friend would be able to send me money,receiving_money
How can I receive money?,how can i receive money,receiving_money
I received a transfer in GBP how do I change it to a different currency?,i received a transfer in gbp how do i change it to a different currency,receiving_money
How can my friend send money to me?,how can my friend send money to me,receiving_money
Can I receive my salary with this in another currency?,can i receive my salary with this in another currency,receiving_money
Can i receive transfers from my employer to this account?,can i receive transfers from my employer to this account,receiving_money
Will my GPB update my salary,will my gpb update my salary,receiving_money
How do I transfer funds if I am paid in GBP?,how do i transfer funds if i am paid in gbp,receiving_money
am i able to receive my salary this way?,am i able to receive my salary this way,receiving_money
What are the steps for getting money from a friend?,what are the steps for getting money from a friend,receiving_money
Can I directly deposit my salary to this account?,can i directly deposit my salary to this account,receiving_money
How can I receive my salary with a different currency?,how can i receive my salary with a different currency,receiving_money
My salary is in GBP - what should I do?,my salary is in gbp what should i do,receiving_money
